note_id,#diary_id,#author_id,#note_date,#people
"181490",#"859",#"849",#"1829-05-13",#
"181491",#"859",#"849",#"1829-05-14",#"адлерберг->1,виланов->1,адам чарторыжский->1"
"181492",#"859",#"849",#"1829-05-15",#"старинкевич->1,новосильцев->1,бибиков->1,кутузов->1,нессельрод->1"
"181493",#"859",#"849",#"1829-05-16",#"бенкендорф->1"
"181494",#"859",#"849",#"1829-05-17",#"козмян->1,кривцов->1,тургенев->1"
"181495",#"859",#"849",#"1829-05-18",#"пилат->1,поттер->1,рембрандт->1,картина->1,зейдельман->1"
"181496",#"859",#"849",#"1829-05-19",#
"181497",#"859",#"849",#"1829-05-20",#"калиш->1"
"181498",#"859",#"849",#"1829-05-21",#"антонин->1,луиза->1,штольберг->1,вильгельм->1"
"181499",#"859",#"849",#"1829-05-22",#"антонин->1"
"181500",#"859",#"849",#"1829-05-23",#"антонин->1,тургенев->1"
"181501",#"859",#"849",#"1829-05-24",#
"181502",#"859",#"849",#"1829-05-25",#
"181503",#"859",#"849",#"1829-05-26",#"екатерина афанасиевна->1"
"181504",#"859",#"849",#"1829-05-27",#
"181505",#"859",#"849",#"1829-05-28",#
"181506",#"859",#"849",#"1829-05-29",#
"181507",#"859",#"849",#"1829-05-30",#"тургенев->1,гуфланда->1,пилада->1"
"181508",#"859",#"849",#"1829-05-31",#"вильгельм->1"
"181509",#"859",#"849",#"1829-06-01",#"гребена->1"
"181510",#"859",#"849",#"1829-06-02",#"вильгельм->1"
"181511",#"859",#"849",#"1829-06-04",#"стоша->1"
"181512",#"859",#"849",#"1829-06-05",#"фауст->1"
"181513",#"859",#"849",#"1829-06-06",#"антонин->1"
"181514",#"859",#"849",#"1829-06-07",#
"181515",#"859",#"849",#"1829-06-08",#
"181516",#"859",#"849",#"1829-06-09",#"старинкевич->1"
"181517",#"859",#"849",#"1829-06-10",#"новосильцев->1,козмян->1,блудов->1"
"181518",#"859",#"849",#"1829-06-11",#"ломжа->1"
"181519",#"859",#"849",#"1829-06-12",#
"181520",#"859",#"849",#"1829-06-13",#
"181521",#"859",#"849",#"1829-06-14",#
"181522",#"859",#"849",#"1829-06-15",#"митава->1"
"181523",#"859",#"849",#"1829-06-16",#"берг->1,леокадия->1"
"181524",#"859",#"849",#"1829-06-17",#"зегевольд->2,трейден->1,вольф->1,нурмиса->1,дунтен->1,сиверс->1,вольмаре->1"
"181525",#"859",#"849",#"1829-06-18",#
"181526",#"859",#"849",#"1829-06-19",#
"181527",#"859",#"849",#"1829-06-20",#
"181528",#"859",#"849",#"1829-06-21",#"маша->1"
"181529",#"859",#"849",#"1829-06-23",#"козлов->1,булгаков->1,дашков->1"
"181530",#"859",#"849",#"1829-07-09",#
"181531",#"859",#"849",#"1829-07-11",#
"181532",#"859",#"849",#"1830-04-13",#"тургенев->1,бенкендорф->5,россия->1,булгарин->1"
"181533",#"859",#"849",#"1831-03-05",#"царь->1,русский->1,александр->1"
"181534",#"859",#"849",#"1831-11-06",#"фернварсон->1,пётр великий->1,ярослав->1,шелонская->1,мстислав ростиславич храбрый->1,мстислав ростиславич->1,владимир->2,иоанн->1,ярослава->1"
"181535",#"859",#"849",#"1831-11-07",#"петра->1,елизавета->1,сердюков->1"
"181536",#"859",#"849",#"1831-11-08",#"борис->1,глеб->1,ярослав всеволодович->2,екатерина->2,борисоглебский->1,ефраим->1,буци->1,крылов->1,всеволод георгиевич->1,ярослав ярославич->2,дмитрий->1,михаил александрович->1,михаил->1,аверкий->1,пётр иванович шувалов->1,твёрдый->1,георгий->1"
"181537",#"859",#"849",#"1831-11-09",#"романов->1,дуняша->1,дмитриев->1,наташа арбенева->1"
"181538",#"859",#"849",#"1831-11-10",#"скобелев->1,успенский->1,каразин->1"
"181539",#"859",#"849",#"1831-11-11",#
"181540",#"859",#"849",#"1831-11-12",#"вилламов->1,давыдов->1"
"181541",#"859",#"849",#"1831-11-13",#
"181542",#"859",#"849",#"1831-11-14",#"дмитриев->1"
"181543",#"859",#"849",#"1831-11-15",#
"181544",#"859",#"849",#"1831-11-16",#"голицын->1"
"181545",#"859",#"849",#"1831-11-17",#
"181546",#"859",#"849",#"1831-11-18",#
"181547",#"859",#"849",#"1831-11-19",#"тургенев->2,мерзлякова->1,чапаев->1,дуняша->1,мельгунов->1,бартенев->1"
"181548",#"859",#"849",#"1831-11-20",#"тургенев->1,дуняша->1"
"181549",#"859",#"849",#"1831-11-21",#"дашков->1,давыдов->1,дмитриев->1,салтыков->1,тургенев->1,чадаев->1"
"181550",#"859",#"849",#"1831-11-22",#"бенкендорф->1,каразин->1"
"181551",#"859",#"849",#"1831-11-23",#"наташа->2,тургенев->2,морилло->1,карло дольче->1"
"181552",#"859",#"849",#"1831-11-24",#
"181553",#"859",#"849",#"1831-11-25",#"валдая->1"
"181554",#"859",#"849",#"1831-11-26",#
"181555",#"859",#"849",#"1831-11-27",#
"181556",#"859",#"849",#"1832-06-18",#"елагин->1,козлов->1,муравьев->1,олсуфьев->1,пушкин->1"
"181557",#"859",#"849",#"1832-06-19",#"тургенев->1,викулин->1"
"181558",#"859",#"849",#"1832-06-23",#"травемунд->1,интерлакен->1"
"181559",#"859",#"849",#"1832-06-24",#"лауенбург->1"
"181560",#"859",#"849",#"1832-06-25",#
"181561",#"859",#"849",#"1832-06-26",#"деренберг->1,толстой->1,александр->1,блюхер->1,паскевич->1,гедеман->1,картина->1,генрих лев->1,дернберг->1,лейбницов->1"
"181562",#"859",#"849",#"1832-06-27",#"лейбниц->1"
"181563",#"859",#"849",#"1832-06-28",#"тургенев->1"
"181564",#"859",#"849",#"1832-06-29",#"тургенев->1,гослара->1,чинден->1,ненндорф->1,голицын->1,ненндорфома->1,гаген->1,минден->1"
"181565",#"859",#"849",#"1832-06-30",#"рем->1,бильфельд->1,виденбрюк->1"
"181566",#"859",#"849",#"1832-07-01",#"эльберфельд->2,лана->1,швельма->1"
"181567",#"859",#"849",#"1832-07-02",#"ольберфельд->1"
"181568",#"859",#"849",#"1832-07-03",#
"181569",#"859",#"849",#"1832-07-04",#"голицын->1,талем->1,бехтеев->1,ротшильд->1,витгенштейн->1,демидов француз->1"
"181570",#"859",#"849",#"1832-07-05",#"иоанн->1,бехтеева->1,витгенштейн->1"
"181571",#"859",#"849",#"1832-07-06",#"бехтеев->1"
"181572",#"859",#"849",#"1832-07-07",#"таля->1,демид->1,бехтеев->1"
"181573",#"859",#"849",#"1832-07-08",#"антуанетта бирон->1,витгенштейн->1,полозов->1,бехтеева->1"
"181574",#"859",#"849",#"1832-07-09",#"демидов->1,бехтеева->1,витгенштейн->1,ротшильд->1"
"181575",#"859",#"849",#"1832-07-10",#"голицын->1,килиан->1,бах->1"
"181576",#"859",#"849",#"1832-07-11",#"дернберг->1,бах->1,штейн->2"
"181577",#"859",#"849",#"1832-07-12",#"витгенштейн->1"
"181578",#"859",#"849",#"1832-07-13",#"голицын->1"
"181579",#"859",#"849",#"1832-07-14",#"салма->1,витгенштейн->2"
"181580",#"859",#"849",#"1832-07-15",#"витгенштейн->1,бах->1"
"181581",#"859",#"849",#"1832-07-16",#"витгенштейн->1"
"181582",#"859",#"849",#"1832-07-17",#"мечислав->1,потоцкая->1,гумбольдт->1,стефаний->1"
"181583",#"859",#"849",#"1832-07-18",#"витгенштейн->1,швальбах->1"
"181584",#"859",#"849",#"1832-07-19",#"витгенштейн->1,полозов->1"
"181585",#"859",#"849",#"1832-07-20",#"витгенштейн->3"
"181586",#"859",#"849",#"1832-07-21",#"витгенштейн->1,голицын->1,дернберг->1,лудвиг->1"
"181587",#"859",#"849",#"1832-07-22",#"габба->1"
"181588",#"859",#"849",#"1832-07-23",#"бах->1,голицын->1"
"181589",#"859",#"849",#"1832-07-24",#"бехтеева->1,лудвиг->1,волхонский->1"
"181590",#"859",#"849",#"1832-07-25",#"габба->1,вейдорф->1,волхонский->1"
"181591",#"859",#"849",#"1832-07-26",#"волхонский->1,лудвиг->1,бехтеев->1,энгельгардт->1,лана->1,арнштейн->1"
"181592",#"859",#"849",#"1832-07-27",#"тургенев->1"
"181593",#"859",#"849",#"1832-07-28",#"лудвиг->1"
"181594",#"859",#"849",#"1832-07-29",#
"181595",#"859",#"849",#"1832-07-30",#"тургенев->1,шнейдер->1"
"181596",#"859",#"849",#"1832-07-31",#
"181597",#"859",#"849",#"1832-08-01",#"шнейдер->1,бехтеева->1"
"181598",#"859",#"849",#"1832-08-02",#
"181599",#"859",#"849",#"1832-08-03",#"лана->1,рейнштейн->1,странц->1"
"181600",#"859",#"849",#"1832-08-04",#"албрехт дюрер->1,эрбах->1,шпоров->1,толстой->1"
"181601",#"859",#"849",#"1832-08-05",#"вейльбах->1"
"181602",#"859",#"849",#"1832-08-06",#
"181603",#"859",#"849",#"1832-08-07",#
"181604",#"859",#"849",#"1832-08-08",#"зейльбах->1"
"181605",#"859",#"849",#"1832-08-09",#"вейльбах->1,гумбольдт->1,шиллер->2"
"181606",#"859",#"849",#"1832-08-10",#"вейльбах->1,гётева->1"
"181607",#"859",#"849",#"1832-08-11",#
"181608",#"859",#"849",#"1832-08-12",#"шмитом->1"
"181609",#"859",#"849",#"1832-08-13",#"смит->1,штольберг->1"
"181610",#"859",#"849",#"1832-08-14",#"винчи->1"
"181611",#"859",#"849",#"1832-08-15",#
"181612",#"859",#"849",#"1832-08-16",#
"181613",#"859",#"849",#"1832-08-17",#
"181614",#"859",#"849",#"1832-08-18",#"капитан->1,вегнер->1"
"181615",#"859",#"849",#"1832-08-19",#
"181616",#"859",#"849",#"1832-08-20",#
"181617",#"859",#"849",#"1832-08-21",#"вейльбах->1,бехтеев->1"
"181618",#"859",#"849",#"1832-08-22",#"бехтеева->1,штруве->1,маркелов->1"
"181619",#"859",#"849",#"1832-08-23",#
"181620",#"859",#"849",#"1832-08-24",#"бехтеев->2,маркелов->1,кутузов->1,николай->1,гагарин->1,ротшильд->1,данекеров->1,ариадна->1,бехтеева->1"
"181621",#"859",#"849",#"1832-08-25",#"бехтеев->1,нордин->1,поль поттер->1,теньеров->1,рафаелевый->1,рубенс->1,минхен->1,елизавета->1,ротшильд->1,лауницев->1"
"181622",#"859",#"849",#"1832-08-26",#"нордин->1,александр->1,паскевич->1,витта->1,бехтеев->1,екатерина->1,павел->1"
"181623",#"859",#"849",#"1832-08-27",#"бехтеев->1,иосиф->1,кох->1,овербеков->1,рудольф гапсбургский->1,фауст->1,корнелиусов->1"
"181624",#"859",#"849",#"1832-08-28",#"бехтеев->1,голицын->1"
"181625",#"859",#"849",#"1832-08-29",#"карл великий->1,гете->1,сергей тургенев->1,елисавета->1"
"181626",#"859",#"849",#"1832-08-30",#
"181627",#"859",#"849",#"1832-08-31",#
"181628",#"859",#"849",#"1832-09-01",#"ротенберг->1,бенкендорф->1"
"181629",#"859",#"849",#"1832-09-02",#
"181630",#"859",#"849",#"1832-09-03",#"эмма->1"
"181631",#"859",#"849",#"1832-09-04",#"шафгаузен->1,альп->1"
"181632",#"859",#"849",#"1832-09-05",#"шафгаузен->3,цирих->2,рейхард->1,альп->5,бюлах->2"
"181633",#"859",#"849",#"1832-09-06",#"цирих->1,келлер->1,бонапарт->1,альп->1,кларида->1,альбиса->1,сильвальда->1"
"181634",#"859",#"849",#"1832-09-07",#"цирих->1,пилат->1"
"181635",#"859",#"849",#"1832-09-08",#"арт->3,росберг->1,пилат->1,торвальдсен лёва->1"
"181636",#"859",#"849",#"1832-09-09",#"леопольд->1"
"181637",#"859",#"849",#"1832-09-10",#"эмма->1"
"181638",#"859",#"849",#"1832-09-11",#"дисбах->1,шада->1,нейгаус->2,интерлакен->1,марианна мидлер->1"
"181639",#"859",#"849",#"1832-09-12",#"интерлакен->3,штаубах->1,тримельбах->1,голицын->1"
"181640",#"859",#"849",#"1832-09-13",#"С М голицын->1"
"181641",#"859",#"849",#"1832-09-14",#"радзивилл->1,карл смелый->1,голицын->1"
"181642",#"859",#"849",#"1832-09-15",#"фишер->1"
"181643",#"859",#"849",#"1832-09-16",#"елизавета->1"
"181644",#"859",#"849",#"1832-09-17",#"фишер->1"
"181645",#"859",#"849",#"1832-09-18",#"мария->1,бланша->1,кениг->1"
"181646",#"859",#"849",#"1832-09-19",#"вева->1,мартинелли->1"
"181647",#"859",#"849",#"1832-09-20",#"муртен->1,карл->1"
"181648",#"859",#"849",#"1832-09-21",#"вева->1"
"181649",#"859",#"849",#"1832-09-22",#"боков->2"
"181650",#"859",#"849",#"1832-09-23",#"вева->1,меллин->1,купер->1,меллина->1"
"181651",#"859",#"849",#"1832-09-24",#"вева->1,оттоня левенштерна->1"
"181652",#"859",#"849",#"1832-09-25",#"ормона->1,вильнёвый->1"
"181653",#"859",#"849",#"1832-09-26",#
"181654",#"859",#"849",#"1832-09-27",#
"181655",#"859",#"849",#"1832-09-28",#
"181656",#"859",#"849",#"1832-09-29",#"вева->1"
"181657",#"859",#"849",#"1832-09-30",#
"181658",#"859",#"849",#"1832-10-01",#
"181659",#"859",#"849",#"1832-10-02",#
"181660",#"859",#"849",#"1832-10-03",#
"181661",#"859",#"849",#"1832-10-04",#
"181662",#"859",#"849",#"1832-10-05",#"шателара->1"
"181663",#"859",#"849",#"1832-10-06",#"габба->1"
"181664",#"859",#"849",#"1832-10-07",#"уварова->1,габба->1"
"181665",#"859",#"849",#"1832-10-08",#
"181666",#"859",#"849",#"1832-10-09",#
"181667",#"859",#"849",#"1832-10-10",#
"181668",#"859",#"849",#"1832-10-11",#
"181669",#"859",#"849",#"1832-10-12",#
"181670",#"859",#"849",#"1832-10-13",#
"181671",#"859",#"849",#"1832-10-14",#
"181672",#"859",#"849",#"1832-10-15",#"габба->1"
"181673",#"859",#"849",#"1832-10-16",#
"181674",#"859",#"849",#"1832-10-19",#"виллингаузен->1"
"181675",#"859",#"849",#"1832-10-20",#
"181676",#"859",#"849",#"1832-10-21",#"виллингаузен->1"
"181677",#"859",#"849",#"1832-10-22",#"берг->1"
"181678",#"859",#"849",#"1832-10-23",#"уварова->1"
"181679",#"859",#"849",#"1832-10-24",#"габба->1"
"181680",#"859",#"849",#"1832-10-27",#
"181681",#"859",#"849",#"1832-10-28",#
"181682",#"859",#"849",#"1832-10-29",#
"181683",#"859",#"849",#"1832-10-30",#
"181684",#"859",#"849",#"1832-10-31",#"виллингаузен->1,северин->1"
"181685",#"859",#"849",#"1832-11-01",#
"181686",#"859",#"849",#"1832-11-02",#"тургенев->1,прива->1,аврелия марка->1,александр->1,николай->1,екатерина->1,константинов->1,павля->1,лагарп->1"
"181687",#"859",#"849",#"1832-11-03",#
"181688",#"859",#"849",#"1832-11-04",#"казимир->1,бенжамена->1,констан->1"
"181689",#"859",#"849",#"1832-11-05",#
"181690",#"859",#"849",#"1832-11-06",#"виллингаузен->1"
"181691",#"859",#"849",#"1832-11-07",#"пилив->1"
"181692",#"859",#"849",#"1832-11-08",#
"181693",#"859",#"849",#"1832-11-10",#
"181694",#"859",#"849",#"1832-11-11",#
"181695",#"859",#"849",#"1832-11-12",#
"181696",#"859",#"849",#"1832-11-13",#"габба->1,прива->1"
"181697",#"859",#"849",#"1832-11-14",#
"181698",#"859",#"849",#"1832-11-15",#
